customer_id,total_orders,lifetime_sales,loyalty_tier,discount
164924,31,1860.00,Standard,"5% Discount"
126676,31,1860.00,Standard,"5% Discount"
128265,31,1860.00,Standard,"5% Discount"
130253,31,1860.00,Standard,"5% Discount"
100307,31,1860.00,Standard,"5% Discount"
118843,103,1859.10,Standard,"5% Discount"
119144,156,1859.10,Standard,"5% Discount"
121776,103,1859.10,Standard,"5% Discount"
126683,102,1858.95,Standard,"5% Discount"
166856,102,1858.65,Standard,"5% Discount"
155880,151,1858.25,Standard,"5% Discount"
145849,104,1857.90,Standard,"5% Discount"
143021,104,1857.60,Standard,"5% Discount"
159499,126,1853.25,Standard,"5% Discount"
100615,153,1850.85,Standard,"5% Discount"
128755,201,1850.00,Standard,"5% Discount"
103107,152,1849.50,Standard,"5% Discount"
155670,101,1849.50,Standard,"5% Discount"
114125,155,1848.30,Standard,"5% Discount"
101672,201,1847.20,Standard,"5% Discount"
134026,152,1840.75,Standard,"5% Discount"
132031,204,1840.35,Standard,"5% Discount"
124058,98,1837.50,Standard,"5% Discount"
132801,49,1837.50,Standard,"5% Discount"
142391,49,1837.50,Standard,"5% Discount"
146724,49,1837.50,Standard,"5% Discount"
114300,98,1837.50,Standard,"5% Discount"
150420,49,1837.50,Standard,"5% Discount"
151897,49,1837.50,Standard,"5% Discount"
154116,154,1837.50,Standard,"5% Discount"
160094,98,1837.50,Standard,"5% Discount"
164238,98,1837.50,Standard,"5% Discount"
167983,49,1837.50,Standard,"5% Discount"
169894,98,1837.50,Standard,"5% Discount"
158505,100,1837.35,Standard,"5% Discount"
140165,100,1837.20,Standard,"5% Discount"
124401,100,1837.05,Standard,"5% Discount"
145702,100,1837.05,Standard,"5% Discount"
121615,149,1837.05,Standard,"5% Discount"
137008,149,1836.90,Standard,"5% Discount"
102330,100,1836.60,Standard,"5% Discount"
118731,100,1836.45,Standard,"5% Discount"
157266,208,1836.30,Standard,"5% Discount"
102876,151,1836.15,Standard,"5% Discount"
107125,102,1836.00,Standard,"5% Discount"
111871,51,1836.00,Standard,"5% Discount"
117044,102,1836.00,Standard,"5% Discount"
161333,153,1836.00,Standard,"5% Discount"
162015,102,1836.00,Standard,"5% Discount"
102288,154,1834.10,Standard,"5% Discount"
112536,155,1832.85,Standard,"5% Discount"
154326,157,1832.85,Standard,"5% Discount"
118773,203,1832.80,Standard,"5% Discount"
138303,152,1826.90,Standard,"5% Discount"
168753,103,1826.50,Standard,"5% Discount"
100790,103,1826.50,Standard,"5% Discount"
128524,152,1826.05,Standard,"5% Discount"
102652,185,1824.25,Standard,"5% Discount"
105935,102,1823.25,Standard,"5% Discount"
107902,51,1823.25,Standard,"5% Discount"
109897,102,1823.25,Standard,"5% Discount"
115049,51,1823.25,Standard,"5% Discount"
143287,153,1823.25,Standard,"5% Discount"
154669,51,1823.25,Standard,"5% Discount"
160899,51,1823.25,Standard,"5% Discount"
166282,102,1823.25,Standard,"5% Discount"
141726,205,1823.10,Standard,"5% Discount"
157280,155,1821.90,Standard,"5% Discount"
163160,154,1821.20,Standard,"5% Discount"
102974,153,1818.75,Standard,"5% Discount"
162789,102,1818.15,Standard,"5% Discount"
129091,187,1815.00,Standard,"5% Discount"
105249,154,1814.00,Standard,"5% Discount"
141733,205,1812.40,Standard,"5% Discount"
117639,99,1809.75,Standard,"5% Discount"
160836,148,1809.75,Standard,"5% Discount"
108196,150,1809.45,Standard,"5% Discount"
136868,150,1809.30,Standard,"5% Discount"
122504,101,1808.70,Standard,"5% Discount"
143714,203,1807.10,Standard,"5% Discount"
101483,151,1801.05,Standard,"5% Discount"
155866,99,1800.50,Standard,"5% Discount"
136322,102,1800.30,Standard,"5% Discount"
168410,154,1800.25,Standard,"5% Discount"
128811,152,1799.60,Standard,"5% Discount"
160108,103,1793.90,Standard,"5% Discount"
162355,103,1793.90,Standard,"5% Discount"
107517,99,1791.25,Standard,"5% Discount"
116365,149,1791.25,Standard,"5% Discount"
121405,99,1791.25,Standard,"5% Discount"
135265,150,1790.65,Standard,"5% Discount"
115651,85,1789.25,Standard,"5% Discount"
103471,100,1783.50,Standard,"5% Discount"
105417,100,1783.50,Standard,"5% Discount"
114482,100,1783.50,Standard,"5% Discount"
116981,100,1783.50,Standard,"5% Discount"
121818,100,1783.50,Standard,"5% Discount"
155957,100,1783.50,Standard,"5% Discount"
159800,100,1783.50,Standard,"5% Discount"
168032,149,1783.50,Standard,"5% Discount"
165918,200,1783.20,Standard,"5% Discount"
146206,104,1782.75,Standard,"5% Discount"
123120,157,1782.75,Standard,"5% Discount"
130519,202,1782.60,Standard,"5% Discount"
108245,102,1782.45,Standard,"5% Discount"
122882,204,1779.45,Standard,"5% Discount"
142902,207,1775.20,Standard,"5% Discount"
131905,150,1773.25,Standard,"5% Discount"
165757,152,1773.00,Standard,"5% Discount"
130204,149,1772.75,Standard,"5% Discount"
133095,99,1772.75,Standard,"5% Discount"
105578,248,1772.75,Standard,"5% Discount"
133263,153,1772.55,Standard,"5% Discount"
142454,101,1772.30,Standard,"5% Discount"
163335,101,1772.30,Standard,"5% Discount"
103247,101,1772.30,Standard,"5% Discount"
105494,101,1772.30,Standard,"5% Discount"
108749,101,1772.30,Standard,"5% Discount"
130953,205,1769.55,Standard,"5% Discount"
105235,155,1768.35,Standard,"5% Discount"
112529,100,1765.50,Standard,"5% Discount"
135993,100,1765.50,Standard,"5% Discount"
162866,100,1765.50,Standard,"5% Discount"
151946,202,1765.20,Standard,"5% Discount"
165869,102,1764.60,Standard,"5% Discount"
110982,102,1764.60,Standard,"5% Discount"
141565,102,1764.60,Standard,"5% Discount"
146969,252,1764.05,Standard,"5% Discount"
149160,99,1763.50,Standard,"5% Discount"
149881,99,1763.50,Standard,"5% Discount"
158379,149,1763.50,Standard,"5% Discount"
133809,99,1763.50,Standard,"5% Discount"
136301,81,1763.50,Standard,"5% Discount"
145436,99,1763.50,Standard,"5% Discount"
126242,103,1761.30,Standard,"5% Discount"
101840,104,1757.70,Standard,"5% Discount"
110814,150,1755.25,Standard,"5% Discount"
109043,100,1747.50,Standard,"5% Discount"
153878,100,1747.50,Standard,"5% Discount"
127397,100,1747.50,Standard,"5% Discount"
105452,102,1746.75,Standard,"5% Discount"
101329,100,1745.00,Standard,"5% Discount"
108210,100,1745.00,Standard,"5% Discount"
128118,100,1745.00,Standard,"5% Discount"
132661,50,1745.00,Standard,"5% Discount"
138331,50,1745.00,Standard,"5% Discount"
155621,50,1745.00,Standard,"5% Discount"
162383,150,1745.00,Standard,"5% Discount"
122595,135,1743.20,Standard,"5% Discount"
131618,154,1742.60,Standard,"5% Discount"
137092,254,1737.65,Standard,"5% Discount"
133879,150,1737.25,Standard,"5% Discount"
156594,200,1736.75,Standard,"5% Discount"
116876,101,1736.25,Standard,"5% Discount"
166961,179,1734.90,Standard,"5% Discount"
152695,104,1732.65,Standard,"5% Discount"
128083,155,1732.65,Standard,"5% Discount"
146255,206,1732.65,Standard,"5% Discount"
121370,155,1732.65,Standard,"5% Discount"
109827,255,1726.30,Standard,"5% Discount"
157014,204,1725.60,Standard,"5% Discount"
103380,251,1719.75,Standard,"5% Discount"
165484,101,1718.75,Standard,"5% Discount"
168858,101,1718.75,Standard,"5% Discount"
140242,101,1718.75,Standard,"5% Discount"
125416,53,1717.20,Standard,"5% Discount"
126809,53,1717.20,Standard,"5% Discount"
128146,106,1717.20,Standard,"5% Discount"
130904,106,1717.20,Standard,"5% Discount"
138485,53,1717.20,Standard,"5% Discount"
144596,53,1717.20,Standard,"5% Discount"
146031,53,1717.20,Standard,"5% Discount"
146465,53,1717.20,Standard,"5% Discount"
103156,53,1717.20,Standard,"5% Discount"
103814,53,1717.20,Standard,"5% Discount"
103933,53,1717.20,Standard,"5% Discount"
107699,53,1717.20,Standard,"5% Discount"
108287,53,1717.20,Standard,"5% Discount"
110842,159,1717.20,Standard,"5% Discount"
111297,53,1717.20,Standard,"5% Discount"
118192,106,1717.20,Standard,"5% Discount"
118360,53,1717.20,Standard,"5% Discount"
119039,53,1717.20,Standard,"5% Discount"
160395,106,1717.20,Standard,"5% Discount"
163188,53,1717.20,Standard,"5% Discount"
166037,53,1717.20,Standard,"5% Discount"
162691,100,1711.50,Standard,"5% Discount"
142090,100,1711.50,Standard,"5% Discount"
121797,100,1711.50,Standard,"5% Discount"
130792,153,1711.05,Standard,"5% Discount"
153822,203,1710.70,Standard,"5% Discount"
104283,152,1710.35,Standard,"5% Discount"
101707,155,1710.15,Standard,"5% Discount"
157336,101,1710.00,Standard,"5% Discount"
112956,134,1704.25,Standard,"5% Discount"
105207,102,1703.10,Standard,"5% Discount"
154074,102,1703.10,Standard,"5% Discount"
134649,104,1702.80,Standard,"5% Discount"
100097,101,1701.25,Standard,"5% Discount"
159891,103,1700.90,Standard,"5% Discount"
169775,155,1696.05,Standard,"5% Discount"
134747,155,1696.05,Standard,"5% Discount"
111164,157,1695.60,Standard,"5% Discount"
115189,104,1695.60,Standard,"5% Discount"
163902,104,1695.60,Standard,"5% Discount"
143903,151,1693.50,Standard,"5% Discount"
132178,102,1693.20,Standard,"5% Discount"
139717,102,1693.20,Standard,"5% Discount"
140844,102,1693.20,Standard,"5% Discount"
127964,157,1692.15,Standard,"5% Discount"
127236,102,1689.00,Standard,"5% Discount"
144484,102,1689.00,Standard,"5% Discount"
158057,104,1688.40,Standard,"5% Discount"
147256,101,1683.75,Standard,"5% Discount"
134775,101,1683.75,Standard,"5% Discount"
140417,104,1682.55,Standard,"5% Discount"
160465,107,1682.25,Standard,"5% Discount"
146353,102,1681.95,Standard,"5% Discount"
122735,102,1681.95,Standard,"5% Discount"
105487,206,1681.35,Standard,"5% Discount"
117968,129,1680.75,Standard,"5% Discount"
146374,154,1675.85,Standard,"5% Discount"
126123,102,1675.35,Standard,"5% Discount"
128300,101,1675.00,Standard,"5% Discount"
127299,102,1674.90,Standard,"5% Discount"
143336,151,1674.90,Standard,"5% Discount"
100216,102,1674.90,Standard,"5% Discount"
118038,153,1674.45,Standard,"5% Discount"
163594,153,1674.45,Standard,"5% Discount"
144932,155,1674.00,Standard,"5% Discount"
106068,207,1672.10,Standard,"5% Discount"
137897,154,1670.20,Standard,"5% Discount"
102932,103,1668.30,Standard,"5% Discount"
147298,103,1668.30,Standard,"5% Discount"
118542,102,1667.85,Standard,"5% Discount"
108539,153,1667.40,Standard,"5% Discount"
108553,104,1667.10,Standard,"5% Discount"
157287,104,1667.10,Standard,"5% Discount"
167339,104,1667.10,Standard,"5% Discount"
168228,157,1667.10,Standard,"5% Discount"
102519,101,1666.25,Standard,"5% Discount"
144092,152,1663.45,Standard,"5% Discount"
147032,152,1661.25,Standard,"5% Discount"
113985,179,1660.30,Standard,"5% Discount"
153388,102,1657.50,Standard,"5% Discount"
133368,102,1657.50,Standard,"5% Discount"
162978,153,1656.90,Standard,"5% Discount"
164511,152,1654.20,Standard,"5% Discount"
149335,49,1653.75,Standard,"5% Discount"
150987,98,1653.75,Standard,"5% Discount"
155159,49,1653.75,Standard,"5% Discount"
165008,49,1653.75,Standard,"5% Discount"
167913,98,1653.75,Standard,"5% Discount"
169572,49,1653.75,Standard,"5% Discount"
103968,49,1653.75,Standard,"5% Discount"
118892,49,1653.75,Standard,"5% Discount"
119025,49,1653.75,Standard,"5% Discount"
120161,49,1653.75,Standard,"5% Discount"
120796,49,1653.75,Standard,"5% Discount"
128853,49,1653.75,Standard,"5% Discount"
128888,49,1653.75,Standard,"5% Discount"
135090,49,1653.75,Standard,"5% Discount"
137043,98,1653.75,Standard,"5% Discount"
143882,49,1653.75,Standard,"5% Discount"
145219,98,1653.75,Standard,"5% Discount"
108777,100,1653.30,Standard,"5% Discount"
161053,100,1653.00,Standard,"5% Discount"
163748,100,1653.00,Standard,"5% Discount"
168844,100,1652.85,Standard,"5% Discount"
117128,100,1652.85,Standard,"5% Discount"
153108,100,1652.70,Standard,"5% Discount"
144015,155,1652.70,Standard,"5% Discount"
127194,51,1652.40,Standard,"5% Discount"
131366,102,1652.40,Standard,"5% Discount"
138310,51,1652.40,Standard,"5% Discount"
143385,51,1652.40,Standard,"5% Discount"
145506,51,1652.40,Standard,"5% Discount"
100335,51,1652.40,Standard,"5% Discount"
110877,102,1652.40,Standard,"5% Discount"
122763,102,1652.40,Standard,"5% Discount"
148425,51,1652.40,Standard,"5% Discount"
150959,102,1652.40,Standard,"5% Discount"
152786,51,1652.40,Standard,"5% Discount"
153073,51,1652.40,Standard,"5% Discount"
157224,51,1652.40,Standard,"5% Discount"
157259,51,1652.40,Standard,"5% Discount"
158288,51,1652.40,Standard,"5% Discount"
169215,51,1652.40,Standard,"5% Discount"
155586,156,1652.00,Standard,"5% Discount"
131282,103,1652.00,Standard,"5% Discount"
103072,103,1652.00,Standard,"5% Discount"
113320,154,1646.70,Standard,"5% Discount"
148950,153,1645.95,Standard,"5% Discount"
161067,201,1643.60,Standard,"5% Discount"
127474,201,1643.60,Standard,"5% Discount"
102162,101,1643.30,Standard,"5% Discount"
108791,101,1643.30,Standard,"5% Discount"
113551,101,1643.30,Standard,"5% Discount"
168956,185,1641.50,Standard,"5% Discount"
100720,155,1638.30,Standard,"5% Discount"
115917,103,1635.70,Standard,"5% Discount"
117541,103,1635.70,Standard,"5% Discount"
149888,103,1635.70,Standard,"5% Discount"
153087,103,1635.70,Standard,"5% Discount"
143280,153,1634.55,Standard,"5% Discount"
142944,101,1634.20,Standard,"5% Discount"
143686,101,1634.20,Standard,"5% Discount"
157728,101,1634.20,Standard,"5% Discount"
163279,152,1634.20,Standard,"5% Discount"
113607,101,1634.20,Standard,"5% Discount"
106299,153,1631.85,Standard,"5% Discount"
160745,137,1629.45,Standard,"5% Discount"
123218,155,1627.65,Standard,"5% Discount"
113404,99,1626.00,Standard,"5% Discount"
117870,150,1625.55,Standard,"5% Discount"
110884,101,1625.10,Standard,"5% Discount"
144848,137,1621.60,Standard,"5% Discount"
147277,84,1621.60,Standard,"5% Discount"
151211,103,1619.40,Standard,"5% Discount"
159380,103,1619.40,Standard,"5% Discount"
108315,103,1619.40,Standard,"5% Discount"
116407,153,1619.40,Standard,"5% Discount"
134152,103,1619.40,Standard,"5% Discount"
100685,154,1618.20,Standard,"5% Discount"
108273,100,1617.75,Standard,"5% Discount"
112333,104,1617.00,Standard,"5% Discount"
156377,104,1617.00,Standard,"5% Discount"
156363,99,1616.75,Standard,"5% Discount"
133158,102,1616.70,Standard,"5% Discount"
133795,153,1616.70,Standard,"5% Discount"
142601,102,1616.70,Standard,"5% Discount"
165995,101,1616.00,Standard,"5% Discount"
148691,203,1614.40,Standard,"5% Discount"
134474,141,1613.90,Standard,"5% Discount"
114741,154,1610.65,Standard,"5% Discount"
135699,80,1607.50,Standard,"5% Discount"
141110,198,1607.50,Standard,"5% Discount"
128783,101,1606.90,Standard,"5% Discount"
113383,101,1606.90,Standard,"5% Discount"
108532,103,1603.10,Standard,"5% Discount"
166191,103,1603.10,Standard,"5% Discount"
148810,100,1599.75,Standard,"5% Discount"
140144,100,1599.75,Standard,"5% Discount"
132682,151,1599.30,Standard,"5% Discount"
130624,153,1598.85,Standard,"5% Discount"
136021,102,1598.85,Standard,"5% Discount"
142867,99,1598.25,Standard,"5% Discount"
165428,99,1598.25,Standard,"5% Discount"
168704,151,1597.80,Standard,"5% Discount"
145730,151,1597.80,Standard,"5% Discount"
139640,104,1591.95,Standard,"5% Discount"
141558,157,1590.90,Standard,"5% Discount"
143924,99,1589.00,Standard,"5% Discount"
141810,101,1588.70,Standard,"5% Discount"
114104,101,1588.70,Standard,"5% Discount"
112452,254,1585.60,Standard,"5% Discount"
131359,168,1583.30,Standard,"5% Discount"
169369,100,1581.75,Standard,"5% Discount"
154711,151,1581.30,Standard,"5% Discount"
158218,102,1581.00,Standard,"5% Discount"
141215,152,1580.65,Standard,"5% Discount"
149111,99,1579.75,Standard,"5% Discount"
103065,206,1577.55,Standard,"5% Discount"
165603,82,1571.50,Standard,"5% Discount"
147221,100,1570.50,Standard,"5% Discount"
157546,100,1570.50,Standard,"5% Discount"
163384,100,1570.50,Standard,"5% Discount"
169334,50,1570.50,Standard,"5% Discount"
127698,50,1570.50,Standard,"5% Discount"
130603,50,1570.50,Standard,"5% Discount"
133641,50,1570.50,Standard,"5% Discount"
136133,50,1570.50,Standard,"5% Discount"
140053,50,1570.50,Standard,"5% Discount"
142202,50,1570.50,Standard,"5% Discount"
146066,50,1570.50,Standard,"5% Discount"
100671,50,1570.50,Standard,"5% Discount"
101987,50,1570.50,Standard,"5% Discount"
103219,50,1570.50,Standard,"5% Discount"
111038,50,1570.50,Standard,"5% Discount"
117492,50,1570.50,Standard,"5% Discount"
136686,104,1566.90,Standard,"5% Discount"
162278,100,1563.75,Standard,"5% Discount"
108854,200,1563.75,Standard,"5% Discount"
110289,100,1563.75,Standard,"5% Discount"
130764,102,1563.15,Standard,"5% Discount"
136770,151,1553.00,Standard,"5% Discount"
105214,101,1553.00,Standard,"5% Discount"
148376,101,1553.00,Standard,"5% Discount"
148362,154,1551.80,Standard,"5% Discount"
121503,76,1549.50,Standard,"5% Discount"
105613,100,1545.75,Standard,"5% Discount"
123939,151,1545.75,Standard,"5% Discount"
130162,100,1545.75,Standard,"5% Discount"
154893,100,1545.75,Standard,"5% Discount"
159506,100,1545.75,Standard,"5% Discount"
160563,100,1545.75,Standard,"5% Discount"
162950,100,1545.75,Standard,"5% Discount"
156335,153,1545.30,Standard,"5% Discount"
157854,102,1545.30,Standard,"5% Discount"
167374,102,1545.30,Standard,"5% Discount"
111003,102,1545.30,Standard,"5% Discount"
127292,200,1544.75,Standard,"5% Discount"
103352,101,1544.25,Standard,"5% Discount"
107272,104,1541.85,Standard,"5% Discount"
155873,155,1541.85,Standard,"5% Discount"
160780,104,1541.85,Standard,"5% Discount"
131114,155,1541.85,Standard,"5% Discount"
127453,151,1535.50,Standard,"5% Discount"
130841,151,1535.50,Standard,"5% Discount"
147333,101,1535.50,Standard,"5% Discount"
148488,100,1527.75,Standard,"5% Discount"
166926,102,1527.45,Standard,"5% Discount"
133305,101,1526.75,Standard,"5% Discount"
140151,152,1526.75,Standard,"5% Discount"
136644,53,1526.40,Standard,"5% Discount"
138023,53,1526.40,Standard,"5% Discount"
144883,53,1526.40,Standard,"5% Discount"
146626,53,1526.40,Standard,"5% Discount"
100748,53,1526.40,Standard,"5% Discount"
105984,106,1526.40,Standard,"5% Discount"
111192,53,1526.40,Standard,"5% Discount"
115070,106,1526.40,Standard,"5% Discount"
116337,106,1526.40,Standard,"5% Discount"
122105,53,1526.40,Standard,"5% Discount"
148873,106,1526.40,Standard,"5% Discount"
154410,53,1526.40,Standard,"5% Discount"
155985,53,1526.40,Standard,"5% Discount"
160983,53,1526.40,Standard,"5% Discount"
162852,53,1526.40,Standard,"5% Discount"
153500,127,1524.45,Standard,"5% Discount"
166898,101,1518.00,Standard,"5% Discount"
169446,152,1518.00,Standard,"5% Discount"
131212,101,1518.00,Standard,"5% Discount"
104472,101,1518.00,Standard,"5% Discount"
116358,101,1518.00,Standard,"5% Discount"
164707,155,1512.30,Standard,"5% Discount"
123778,102,1512.30,Standard,"5% Discount"
136679,104,1512.00,Standard,"5% Discount"
152534,104,1512.00,Standard,"5% Discount"
145884,102,1509.60,Standard,"5% Discount"
104759,101,1509.25,Standard,"5% Discount"
127313,102,1505.25,Standard,"5% Discount"
160500,102,1505.25,Standard,"5% Discount"
165953,102,1505.25,Standard,"5% Discount"
149853,104,1504.80,Standard,"5% Discount"
153836,104,1504.80,Standard,"5% Discount"
124688,137,1503.95,Standard,"5% Discount"
160129,137,1502.20,Standard,"5% Discount"
128041,102,1498.20,Standard,"5% Discount"
136420,102,1498.20,Standard,"5% Discount"
143476,155,1498.20,Standard,"5% Discount"
132276,103,1493.80,Standard,"5% Discount"
152289,103,1493.80,Standard,"5% Discount"
169264,103,1493.80,Standard,"5% Discount"
154060,51,1491.75,Standard,"5% Discount"
154676,51,1491.75,Standard,"5% Discount"
156559,51,1491.75,Standard,"5% Discount"
157070,102,1491.75,Standard,"5% Discount"
161102,102,1491.75,Standard,"5% Discount"
161655,51,1491.75,Standard,"5% Discount"
166611,51,1491.75,Standard,"5% Discount"
166947,51,1491.75,Standard,"5% Discount"
167752,102,1491.75,Standard,"5% Discount"
100090,102,1491.75,Standard,"5% Discount"
103093,51,1491.75,Standard,"5% Discount"
105263,51,1491.75,Standard,"5% Discount"
111325,102,1491.75,Standard,"5% Discount"
112319,51,1491.75,Standard,"5% Discount"
133004,51,1491.75,Standard,"5% Discount"
133725,51,1491.75,Standard,"5% Discount"
135986,102,1491.75,Standard,"5% Discount"
137085,51,1491.75,Standard,"5% Discount"
139402,102,1491.15,Standard,"5% Discount"
158071,151,1491.15,Standard,"5% Discount"
133613,153,1490.70,Standard,"5% Discount"
104311,153,1490.70,Standard,"5% Discount"
104801,155,1490.40,Standard,"5% Discount"
105081,104,1490.40,Standard,"5% Discount"
118983,104,1490.40,Standard,"5% Discount"
144456,104,1490.40,Standard,"5% Discount"
165078,136,1485.75,Standard,"5% Discount"
168459,102,1484.10,Standard,"5% Discount"
137064,151,1484.10,Standard,"5% Discount"
112949,102,1484.10,Standard,"5% Discount"
115945,151,1484.10,Standard,"5% Discount"
105585,103,1477.50,Standard,"5% Discount"
149538,185,1476.95,Standard,"5% Discount"
149650,49,1470.00,Standard,"5% Discount"
152926,98,1470.00,Standard,"5% Discount"
153654,49,1470.00,Standard,"5% Discount"
154389,49,1470.00,Standard,"5% Discount"
158456,98,1470.00,Standard,"5% Discount"
159709,98,1470.00,Standard,"5% Discount"
160171,98,1470.00,Standard,"5% Discount"
162677,98,1470.00,Standard,"5% Discount"
164574,98,1470.00,Standard,"5% Discount"
169670,49,1470.00,Standard,"5% Discount"
101616,49,1470.00,Standard,"5% Discount"
104689,49,1470.00,Standard,"5% Discount"
108147,98,1470.00,Standard,"5% Discount"
108609,49,1470.00,Standard,"5% Discount"
109603,49,1470.00,Standard,"5% Discount"
111318,49,1470.00,Standard,"5% Discount"
113355,98,1470.00,Standard,"5% Discount"
122700,49,1470.00,Standard,"5% Discount"
130484,49,1470.00,Standard,"5% Discount"
135587,98,1470.00,Standard,"5% Discount"
137022,49,1470.00,Standard,"5% Discount"
139731,98,1470.00,Standard,"5% Discount"
100300,149,1469.85,Standard,"5% Discount"
110009,100,1469.85,Standard,"5% Discount"
102239,100,1469.70,Standard,"5% Discount"
111395,149,1469.70,Standard,"5% Discount"
129469,100,1469.70,Standard,"5% Discount"
146500,100,1469.55,Standard,"5% Discount"
149811,100,1469.55,Standard,"5% Discount"
163510,100,1469.55,Standard,"5% Discount"
168396,100,1469.55,Standard,"5% Discount"
169502,100,1469.55,Standard,"5% Discount"
118934,100,1469.55,Standard,"5% Discount"
127726,100,1469.40,Standard,"5% Discount"
124394,100,1469.25,Standard,"5% Discount"
127558,151,1469.25,Standard,"5% Discount"
127824,151,1469.25,Standard,"5% Discount"
123155,100,1469.25,Standard,"5% Discount"
158099,100,1469.25,Standard,"5% Discount"
148054,151,1469.10,Standard,"5% Discount"
100706,100,1469.10,Standard,"5% Discount"
120838,100,1469.10,Standard,"5% Discount"
102141,51,1468.80,Standard,"5% Discount"
102904,51,1468.80,Standard,"5% Discount"
112900,51,1468.80,Standard,"5% Discount"
113670,102,1468.80,Standard,"5% Discount"
118997,51,1468.80,Standard,"5% Discount"
120677,51,1468.80,Standard,"5% Discount"
121993,51,1468.80,Standard,"5% Discount"
127621,51,1468.80,Standard,"5% Discount"
129728,51,1468.80,Standard,"5% Discount"
130043,51,1468.80,Standard,"5% Discount"
139780,51,1468.80,Standard,"5% Discount"
140564,51,1468.80,Standard,"5% Discount"
148355,102,1468.80,Standard,"5% Discount"
148817,102,1468.80,Standard,"5% Discount"
153346,102,1468.80,Standard,"5% Discount"
158512,102,1468.80,Standard,"5% Discount"
161683,102,1468.80,Standard,"5% Discount"
163097,51,1468.80,Standard,"5% Discount"
167262,51,1468.80,Standard,"5% Discount"
138527,154,1468.75,Standard,"5% Discount"
100622,201,1465.60,Standard,"5% Discount"
153843,152,1465.60,Standard,"5% Discount"
160535,80,1465.20,Standard,"5% Discount"
112326,152,1463.40,Standard,"5% Discount"
143112,130,1463.20,Standard,"5% Discount"
108637,153,1462.20,Standard,"5% Discount"
146171,103,1461.20,Standard,"5% Discount"
151001,103,1461.20,Standard,"5% Discount"
153535,103,1461.20,Standard,"5% Discount"
135881,150,1460.00,Standard,"5% Discount"
104276,101,1459.70,Standard,"5% Discount"
119018,136,1457.95,Standard,"5% Discount"
164364,154,1455.90,Standard,"5% Discount"
166744,157,1451.25,Standard,"5% Discount"
103716,104,1451.25,Standard,"5% Discount"
115588,104,1451.25,Standard,"5% Discount"
150567,101,1450.60,Standard,"5% Discount"
117163,152,1449.30,Standard,"5% Discount"
153815,204,1447.80,Standard,"5% Discount"
148915,103,1444.90,Standard,"5% Discount"
169103,103,1444.90,Standard,"5% Discount"
140228,153,1444.90,Standard,"5% Discount"
121258,154,1443.70,Standard,"5% Discount"
104619,148,1442.25,Standard,"5% Discount"
104745,99,1442.25,Standard,"5% Discount"
113362,99,1442.25,Standard,"5% Discount"
100839,101,1441.50,Standard,"5% Discount"
157084,101,1441.50,Standard,"5% Discount"
158806,101,1441.50,Standard,"5% Discount"
144526,101,1441.50,Standard,"5% Discount"
145576,101,1441.50,Standard,"5% Discount"
102127,137,1438.65,Standard,"5% Discount"
141593,203,1438.35,Standard,"5% Discount"
163419,154,1437.70,Standard,"5% Discount"
153808,153,1437.15,Standard,"5% Discount"
144029,153,1437.15,Standard,"5% Discount"
137596,137,1436.95,Standard,"5% Discount"
129686,100,1434.00,Standard,"5% Discount"
137449,149,1434.00,Standard,"5% Discount"
120915,100,1434.00,Standard,"5% Discount"
149748,149,1434.00,Standard,"5% Discount"
162929,100,1434.00,Standard,"5% Discount"
128867,102,1433.10,Standard,"5% Discount"
129637,153,1433.10,Standard,"5% Discount"
133585,102,1433.10,Standard,"5% Discount"
104633,102,1433.10,Standard,"5% Discount"
112669,99,1433.00,Standard,"5% Discount"
152737,99,1433.00,Standard,"5% Discount"
141040,99,1433.00,Standard,"5% Discount"
130218,101,1432.40,Standard,"5% Discount"
135692,104,1426.20,Standard,"5% Discount"
167682,104,1426.20,Standard,"5% Discount"
129630,99,1423.75,Standard,"5% Discount"
143252,99,1423.75,Standard,"5% Discount"
128335,101,1423.30,Standard,"5% Discount"
123022,101,1423.30,Standard,"5% Discount"
103331,153,1419.15,Standard,"5% Discount"
120845,208,1419.00,Standard,"5% Discount"
125850,100,1416.00,Standard,"5% Discount"
152499,100,1416.00,Standard,"5% Discount"
161249,100,1416.00,Standard,"5% Discount"
103177,151,1415.55,Standard,"5% Discount"
113733,151,1415.55,Standard,"5% Discount"
128951,151,1415.55,Standard,"5% Discount"
130022,151,1415.40,Standard,"5% Discount"
132934,102,1415.25,Standard,"5% Discount"
161200,102,1415.25,Standard,"5% Discount"
168655,102,1415.25,Standard,"5% Discount"
122017,101,1414.20,Standard,"5% Discount"
121573,154,1411.10,Standard,"5% Discount"
124597,150,1406.25,Standard,"5% Discount"
154872,150,1405.75,Standard,"5% Discount"
168592,152,1405.45,Standard,"5% Discount"
134180,99,1405.25,Standard,"5% Discount"
119193,101,1405.10,Standard,"5% Discount"
145037,155,1404.60,Standard,"5% Discount"
104038,104,1401.15,Standard,"5% Discount"
104514,155,1401.15,Standard,"5% Discount"
111689,104,1401.15,Standard,"5% Discount"
117184,104,1401.15,Standard,"5% Discount"
117247,104,1401.15,Standard,"5% Discount"
156573,155,1401.15,Standard,"5% Discount"
110639,100,1398.00,Standard,"5% Discount"
141838,151,1397.70,Standard,"5% Discount"
139262,150,1397.50,Standard,"5% Discount"
131310,102,1397.40,Standard,"5% Discount"
